field,method,lead_days,mean_rmse,ratio_to_persistence,ratio_to_climatology
streamfunction,loss_v3_1440,20,0.0360334517399746,0.20432614699139398,0.16450154193336533
streamfunction,loss_v3_1440,30,0.04808441233579759,0.19740163883100975,0.21924013960072217
streamfunction,loss_v3_1440,40,0.060650308502631055,0.1999264496493187,0.2766550268701567
streamfunction,loss_v3_1440,50,0.07421950045283195,0.21324698074099005,0.3388770015283636
streamfunction,loss_v3_1440,60,0.08926074860824479,0.23456848456444054,0.4069293268166012
streamfunction,loss_v3_1440,70,0.10542922927825539,0.26368502868336435,0.48196555570796484
streamfunction,loss_v3_1440,80,0.12481843377980921,0.30514118313905914,0.5702942493213546
streamfunction,loss_v3_1440,90,0.14593813124078292,0.3571474776879887,0.6654167046409856
streamfunction,loss_v3_1920,10,0.028296980394602374,0.28743494266134845,0.12883697212349926
streamfunction,loss_v3_1920,20,0.04720392461038298,0.2676678356576059,0.2154974893815101
streamfunction,loss_v3_1920,30,0.06336130792344058,0.26011810095996146,0.2888949104214738
streamfunction,loss_v3_1920,40,0.07986935592359967,0.2632797286577752,0.364322282189002
streamfunction,loss_v3_1920,50,0.09600045221547286,0.2758278681453743,0.438326116366431
streamfunction,loss_v3_1920,60,0.11368787109299942,0.29876056442998644,0.5182897250182104
streamfunction,loss_v3_1920,70,0.13312858228606206,0.33296282519553666,0.6085920534690755
streamfunction,loss_v3_1920,80,0.15363250220263447,0.3755823724997685,0.7019454567870538
streamfunction,loss_v3_1920,90,0.1781140079928769,0.43588997717532363,0.8121252152631202
streamfunction,loss_v3_2400,10,0.026023923015842835,0.26434569044366907,0.11848767597746175
streamfunction,loss_v3_2400,20,0.04363412548339477,0.24742544238331513,0.1992004811176452
streamfunction,loss_v3_2400,30,0.060140206699294076,0.24689446715434005,0.274208348857235
streamfunction,loss_v3_2400,40,0.07783558479061833,0.2565756466497077,0.35504528061499857
streamfunction,loss_v3_2400,50,0.09571225561063598,0.274999823555121,0.4370102465383951
streamfunction,loss_v3_2400,60,0.11542525966134336,0.3033262510271788,0.5262102765658785
streamfunction,loss_v3_2400,70,0.13661112360380315,0.3416728766067629,0.6245123534937596
streamfunction,loss_v3_2400,80,0.15989422422868235,0.39089028183379215,0.7305552057973929
streamfunction,loss_v3_2400,90,0.1858638972043991,0.4548559140468177,0.8474614614971868
streamfunction,loss_v3_2880,10,0.02386360835387475,0.2424016556974135,0.10865170068961585
streamfunction,loss_v3_2880,20,0.03688075834954226,0.20913076288283355,0.16836970435005616
streamfunction,loss_v3_2880,30,0.04813782623106683,0.19762091967380888,0.21948367943591168
streamfunction,loss_v3_2880,40,0.05978359343415057,0.19706942763612723,0.2727015254539383
streamfunction,loss_v3_2880,50,0.07231797393825319,0.20778352726099045,0.3301948681314048
streamfunction,loss_v3_2880,60,0.08673175409160279,0.2279225352475232,0.39539993621405645
streamfunction,loss_v3_2880,70,0.10276523489091131,0.2570222138145846,0.46978721063147283
streamfunction,loss_v3_2880,80,0.12274826853363602,0.3000802906620312,0.5608356837931237
streamfunction,loss_v3_2880,90,0.14583731135008512,0.3569007459438081,0.66495700820072
