metric,method,field,lead_days,finite_members,mean,p10,p90
rmse,layernorm,phihyd_surface,1160,15,0.24902278525720628,0.20589410097421681,0.2806148680729642
rmse,layernorm,phihyd_surface,1170,15,0.25359064542855786,0.20982919843815742,0.2853747900697559
rmse,layernorm,phihyd_surface,1180,15,0.25822378644466165,0.21371296026676617,0.29025044305356895
rmse,layernorm,phihyd_surface,1190,15,0.2629049788199536,0.21760620556554752,0.2952372083123404
rmse,layernorm,phihyd_surface,1200,15,0.26763767490689333,0.22151345377431705,0.3000799974126278
rmse,layernorm,phihyd_surface,1210,15,0.27238950855612065,0.22539461163292562,0.30481569708726197
rmse,layernorm,phihyd_surface,1220,15,0.2771350794665494,0.22948898675720303,0.30945181610835504
rmse,layernorm,phihyd_surface,1230,15,0.2819080397078818,0.2334817351457473,0.314108778495664
rmse,layernorm,phihyd_surface,1240,15,0.28670005656900727,0.23747320277044667,0.3187617364690659
rmse,layernorm,phihyd_surface,1250,15,0.29148189010586145,0.24171852469055938,0.3232458713125675
rmse,layernorm,phihyd_surface,1260,15,0.2962629997448335,0.24626036246914787,0.32758638476295787
rmse,layernorm,phihyd_surface,1270,15,0.3010776116850809,0.25065467817972414,0.3321091772868146
rmse,layernorm,phihyd_surface,1280,15,0.3058579314511179,0.25502612789934576,0.33693657576838426
rmse,layernorm,phihyd_surface,1290,15,0.3105842903903737,0.25970430754796603,0.341654737021446
rmse,layernorm,phihyd_surface,1300,15,0.31530555445793607,0.26417362537548866,0.34635962334852444
rmse,layernorm,phihyd_surface,1310,15,0.32002679112906723,0.2686801813043806,0.35133866936365954
rmse,layernorm,phihyd_surface,1320,15,0.3247063904986459,0.2733389149043683,0.3563865219226406
rmse,layernorm,phihyd_surface,1330,15,0.32932202787645004,0.27786806658121516,0.36136553507093344
rmse,layernorm,phihyd_surface,1340,15,0.33391743323818557,0.2823735513762144,0.36624997960772737
rmse,layernorm,phihyd_surface,1350,15,0.3384952085391413,0.28721939767451926,0.3711377524908916
rmse,layernorm,phihyd_surface,1360,15,0.34302261142207074,0.29214268850215763,0.37604043171367324
rmse,layernorm,phihyd_surface,1370,15,0.3474965949735887,0.29687391263998686,0.38110729563151924
rmse,layernorm,phihyd_surface,1380,15,0.3519368953873855,0.3015985078167546,0.3861577886024537
rmse,layernorm,phihyd_surface,1390,15,0.3563110105297906,0.3066495546406102,0.39095793164606346
rmse,layernorm,phihyd_surface,1400,15,0.3606271881237673,0.3116228515117939,0.3955198398439678
rmse,layernorm,phihyd_surface,1410,15,0.3649239937060401,0.31630894315311214,0.40024221785691866
rmse,layernorm,phihyd_surface,1420,15,0.36918315325683376,0.3212546471217145,0.4048476836365213
rmse,layernorm,phihyd_surface,1430,15,0.3733864660781284,0.32640539836679205,0.40901511961496373
rmse,layernorm,phihyd_surface,1440,15,0.3775728237579274,0.33125865523982834,0.4132461740117028
rmse,layernorm,phihyd_surface,1450,15,0.3817228446488041,0.3356041117796688,0.4176189653240297
rmse,layernorm,phihyd_surface,1460,15,0.38581882328730455,0.3398421780695845,0.42169457451332765
rmse,layernorm,phihyd_surface,1470,15,0.3898792164298966,0.3439638836494515,0.4256024028787952
rmse,layernorm,phihyd_surface,1480,15,0.39393048578865464,0.348016347067764,0.42960638833127374
rmse,layernorm,phihyd_surface,1490,15,0.3979162436388759,0.3518706371742381,0.4338087663187689
rmse,layernorm,phihyd_surface,1500,15,0.40181134986771216,0.35554851978812746,0.43788454086315776
rmse,layernorm,phihyd_surface,1510,15,0.4056701131179716,0.359861776520062,0.44193638155757803
rmse,layernorm,phihyd_surface,1520,15,0.4094767370050538,0.3646901344400759,0.4459811556189084
rmse,layernorm,phihyd_surface,1530,15,0.4131978167585074,0.3695807848311645,0.44981255648926405
rmse,layernorm,phihyd_surface,1540,15,0.41683465862291424,0.3744014098969013,0.4535014440896648
rmse,layernorm,phihyd_surface,1550,15,0.4204292449667612,0.37903526545880517,0.45720263971775915
rmse,layernorm,phihyd_surface,1560,15,0.42396663977384746,0.38355033790999593,0.46081879945922843
rmse,layernorm,phihyd_surface,1570,15,0.42742590907678135,0.3882067987469689,0.46428861798918425
rmse,layernorm,phihyd_surface,1580,15,0.43083641498373443,0.3926381995822624,0.4677909906526471
rmse,layernorm,phihyd_surface,1590,15,0.4342023975255719,0.3969316796945189,0.47133245527023704
rmse,layernorm,phihyd_surface,1600,15,0.437534292004077,0.4012963152563512,0.47475360304923925
rmse,layernorm,phihyd_surface,1610,15,0.44085823041097033,0.4056852554261635,0.4781177238486045
rmse,layernorm,phihyd_surface,1620,15,0.44415518510524127,0.4098559765445492,0.4816599819211499
rmse,layernorm,phihyd_surface,1630,15,0.4474141226533398,0.41395608824936475,0.48506581031004753
rmse,layernorm,phihyd_surface,1640,15,0.4506445342186098,0.4180628523052596,0.48821407389493443
rmse,layernorm,phihyd_surface,1650,15,0.45388063682595065,0.42210059528247135,0.49149424452624374
rmse,layernorm,phihyd_surface,1660,15,0.4570977797173426,0.4260486347442683,0.4948335269356198
rmse,layernorm,phihyd_surface,1670,15,0.46024013918720524,0.4299446115849248,0.49789373745955906
rmse,layernorm,phihyd_surface,1680,15,0.4633554340094447,0.43376059960196267,0.5008612474722657
rmse,layernorm,phihyd_surface,1690,15,0.46648272435336263,0.4374610610395619,0.5039033261391435
rmse,layernorm,phihyd_surface,1700,15,0.4695526073842533,0.44082166653647703,0.5068250399447559
rmse,layernorm,phihyd_surface,1710,15,0.47254561083361696,0.44375029660924836,0.509613271878893
rmse,layernorm,phihyd_surface,1720,15,0.47554864610225933,0.4466822789352633,0.5123692782835015
rmse,layernorm,phihyd_surface,1730,15,0.47851926431449243,0.44956817161087165,0.5150715006926314
rmse,layernorm,phihyd_surface,1740,15,0.48143944240595826,0.4524468015202732,0.5177096344667901
rmse,layernorm,phihyd_surface,1750,15,0.48435246655590214,0.4552790351440656,0.5202897205408574
rmse,layernorm,phihyd_surface,1760,15,0.48722708939817116,0.4580260716847601,0.5228570778455551
rmse,layernorm,phihyd_surface,1770,15,0.49007949770251125,0.4607942458884805,0.5253978678767564
rmse,layernorm,phihyd_surface,1780,15,0.4929304552104281,0.46362906823439287,0.5278309869641834
rmse,layernorm,phihyd_surface,1790,15,0.4957893440560641,0.46637788058635826,0.5303716937444222
rmse,layernorm,phihyd_surface,1800,15,0.49864861334501764,0.4691281644228543,0.5328803749498238
rmse,layernorm,phihyd_surface,1810,15,0.5014708948879396,0.4718435385521238,0.535106229498252
rmse,layernorm,phihyd_surface,1820,15,0.5042891660725389,0.47446842426280195,0.5373705476344839
rmse,layernorm,phihyd_surface,1830,15,0.5071212116952561,0.47708471456596124,0.5397303832207392
rmse,layernorm,phihyd_surface,1840,15,0.5099046563091817,0.47973089117932066,0.5418655024132706
rmse,layernorm,phihyd_surface,1850,15,0.5126422824641403,0.48231620515345675,0.5438311067449838
rmse,layernorm,phihyd_surface,1860,15,0.515410606658882,0.4848121419059515,0.5458683965340467
rmse,layernorm,phihyd_surface,1870,15,0.5181597454599579,0.4872512651330275,0.5478480451260678
rmse,layernorm,phihyd_surface,1880,15,0.5208156771469609,0.4896445540352279,0.54970900548557
rmse,layernorm,phihyd_surface,1890,15,0.5234729157423789,0.49207826410126565,0.5515270875947571
rmse,layernorm,phihyd_surface,1900,15,0.5261522418791124,0.4950788981083448,0.5533084371875447
rmse,layernorm,phihyd_surface,1910,15,0.5288025688957255,0.49811177552334,0.5551795593998146
rmse,layernorm,phihyd_surface,1920,15,0.5314404207492428,0.5011734898329945,0.5572269971283677
rmse,layernorm,phihyd_surface,1930,15,0.5340619404548154,0.5043152767029352,0.5592419594487226
rmse,layernorm,phihyd_surface,1940,15,0.5366933555809262,0.5072966697449028,0.5611817944032627
rmse,layernorm,phihyd_surface,1950,15,0.5393275547031415,0.5102406916796242,0.5630882938268108
rmse,layernorm,phihyd_surface,1960,15,0.5419605290480105,0.5132027952176043,0.5650795165324807
rmse,layernorm,phihyd_surface,1970,15,0.5446174452040614,0.5161413577669735,0.5670682225075755
rmse,layernorm,phihyd_surface,1980,15,0.5472587974658754,0.5190389461101557,0.5689297220900148
rmse,layernorm,phihyd_surface,1990,15,0.549885160691725,0.5218855546497254,0.5707702238729377
rmse,layernorm,phihyd_surface,2000,15,0.5525281559476772,0.5246304458844602,0.5726199731224156
rmse,layernorm,sst,0,15,1.1739487957687324e-09,1.0289821456926073e-09,1.2741477862431596e-09
rmse,layernorm,sst,10,15,0.003549466666751312,0.0032097038304168646,0.003852807278519379
rmse,layernorm,sst,20,15,0.005421210437839711,0.004752644503238809,0.006163569209288039
rmse,layernorm,sst,30,15,0.006981643330633706,0.006134533575964799,0.00795139901951689
rmse,layernorm,sst,40,15,0.008469312760137793,0.00739859568123343,0.009681757087615733
rmse,layernorm,sst,50,15,0.00980120943712512,0.008615657789648453,0.011300161420531704
rmse,layernorm,sst,60,15,0.011035045293925539,0.009762449855393915,0.012929717158004263
rmse,layernorm,sst,70,15,0.01202561376991436,0.010497033981575237,0.0138194796937667
rmse,layernorm,sst,80,15,0.013081792837602297,0.011650059349865856,0.015202129377349915
rmse,layernorm,sst,90,15,0.014008228584811312,0.012533107102606012,0.016385916198663194
rmse,layernorm,sst,100,15,0.015047853929006507,0.013379398655593316,0.017278646249814615
rmse,layernorm,sst,110,15,0.016083098073032556,0.014268300731393182,0.01821555957778046
rmse,layernorm,sst,120,15,0.017025497078641386,0.015186962640588601,0.01910585285437313
rmse,layernorm,sst,130,15,0.017909245742504538,0.01626219602763538,0.020223117929166184
rmse,layernorm,sst,140,15,0.018787020634887287,0.01747954783660906,0.020972909329323972
rmse,layernorm,sst,150,15,0.01984801114112509,0.018536734599445985,0.021961102974124166
rmse,layernorm,sst,160,15,0.02093020265643399,0.01965336974266955,0.0227017579356259
rmse,layernorm,sst,170,15,0.022046948136786117,0.020706371880705822,0.023605404835038524
rmse,layernorm,sst,180,15,0.023279992717811997,0.021911571164822858,0.025254743482676204
rmse,layernorm,sst,190,15,0.02453749676416668,0.02296243677317306,0.026869031798294217
rmse,layernorm,sst,200,15,0.02580899685642436,0.02393913181476299,0.028670413428191977
rmse,layernorm,sst,210,15,0.027190085680619855,0.024947462111363308,0.030364941637318017
rmse,layernorm,sst,220,15,0.02871928307951096,0.0262344594851363,0.03214604293334441
rmse,layernorm,sst,230,15,0.03017227282971959,0.02758319189771489,0.03419662005841837
rmse,layernorm,sst,240,15,0.03160261918522322,0.028257232891693514,0.036202336028841535
rmse,layernorm,sst,250,15,0.03301660352461737,0.02887421425463424,0.038075018893573474
rmse,layernorm,sst,260,15,0.0343348896882063,0.02996663846021582,0.03979399934727218
rmse,layernorm,sst,270,15,0.03575462970010537,0.03120384898847981,0.0411980890232539
rmse,layernorm,sst,280,15,0.03725396562110037,0.032576086951437704,0.042602579261250106
rmse,layernorm,sst,290,15,0.03875777017240013,0.03360206832228132,0.044273830780429624
rmse,layernorm,sst,300,15,0.04009891580041731,0.03389666025139377,0.04608631399683
rmse,layernorm,sst,310,15,0.041489171720010806,0.03492267212269392,0.04789764444204822
rmse,layernorm,sst,320,15,0.04313266371486684,0.03605250876117861,0.050102530469331746
rmse,layernorm,sst,330,15,0.04476170361458764,0.03713951167688495,0.051694420834303874
rmse,layernorm,sst,340,15,0.04636304550266769,0.03828475815496892,0.05323303380106477
rmse,layernorm,sst,350,15,0.047935259487213715,0.0396503390655644,0.055282932546916595
rmse,layernorm,sst,360,15,0.04936458065849906,0.041329682636503405,0.05695964601643206
rmse,layernorm,sst,370,15,0.05065818674318602,0.04289530924561419,0.05804022498073361
rmse,layernorm,sst,380,15,0.051925861619973944,0.04427960669204534,0.059211571764180695
rmse,layernorm,sst,390,15,0.053341459467674435,0.04617739819759873,0.06055390160805465
rmse,layernorm,sst,400,15,0.05447926168856753,0.04779210565292205,0.06163978472344477
rmse,layernorm,sst,410,15,0.055512095552651734,0.048724846999716354,0.0626786373183883
rmse,layernorm,sst,420,15,0.05650784646100095,0.05027578681925331,0.06396851363505228
rmse,layernorm,sst,430,15,0.05761995142104259,0.051955285554009654,0.06457781834762696
rmse,layernorm,sst,440,15,0.05898132761529086,0.05372539280103871,0.06579068659334995
rmse,layernorm,sst,450,15,0.060303035734847445,0.055315057872069244,0.06714092174325544
rmse,layernorm,sst,460,15,0.061591626820979205,0.0563781808312605,0.06857593481891311
rmse,layernorm,sst,470,15,0.06290543495556393,0.056974916754512085,0.06932968816199003
rmse,layernorm,sst,480,15,0.06436834322592587,0.0584324054887681,0.07145118167560838
rmse,layernorm,sst,490,15,0.06616474292560821,0.060279399540266614,0.07395702286829547
rmse,layernorm,sst,500,15,0.06810789493015575,0.06151880607475404,0.0758486307032186
rmse,layernorm,sst,510,15,0.07025676277598972,0.06342436373183528,0.07782195473874857
rmse,layernorm,sst,520,15,0.072649476532854,0.06547820903671703,0.08061313348420847
rmse,layernorm,sst,530,15,0.074993820899485,0.06687206131063911,0.08336248263097155
rmse,layernorm,sst,540,15,0.07729127085243875,0.06891445367874376,0.08573568829428899
rmse,layernorm,sst,550,15,0.07998471085180438,0.07134558429457362,0.08876639317922554
rmse,layernorm,sst,560,15,0.08296135841056088,0.07393059574043082,0.09192863791650357
rmse,layernorm,sst,570,15,0.08585517071642502,0.0756264846325304,0.09489692995446393
rmse,layernorm,sst,580,15,0.08860248103797513,0.07724847454921545,0.09730739700107251
rmse,layernorm,sst,590,15,0.09124464603931051,0.07895923535152784,0.10032134523808889
rmse,layernorm,sst,600,15,0.09407150033401884,0.0811007333089933,0.10301558680549189
rmse,layernorm,sst,610,15,0.09705460462521334,0.08385125556162538,0.10571053749379623
rmse,layernorm,sst,620,15,0.09980221841386674,0.0866386866657063,0.10885723740704631
rmse,layernorm,sst,630,15,0.10215812138857029,0.08823659131861908,0.11110101767182567
rmse,layernorm,sst,640,15,0.10458826310464531,0.08985946225869679,0.1137698964472199
rmse,layernorm,sst,650,15,0.10746209370827177,0.09224265009931039,0.11718933858445242
rmse,layernorm,sst,660,15,0.110557669850729,0.094346780716503,0.12068578934837772
rmse,layernorm,sst,670,15,0.1135137892821744,0.09559783573564914,0.12378195784504727
rmse,layernorm,sst,680,15,0.1162827560272433,0.0980164244614624,0.12685290194990873
rmse,layernorm,sst,690,15,0.11937864230332626,0.10064378655661704,0.13190717858321535
rmse,layernorm,sst,700,15,0.12226543363473019,0.10329038009945699,0.1363886068051531
rmse,layernorm,sst,710,15,0.12501405917983283,0.10548180665262606,0.13944311017993202
rmse,layernorm,sst,720,15,0.1275441323117613,0.10853450620054932,0.14219647623077883
rmse,layernorm,sst,730,15,0.1299498311061319,0.11137660137217918,0.14461570877323132
rmse,layernorm,sst,740,15,0.1325041493415175,0.11434248464677609,0.14718346017168701
rmse,layernorm,sst,750,15,0.13515490346736583,0.11731053034004384,0.14953427290929666
rmse,layernorm,sst,760,15,0.13790347381199838,0.12010235315616548,0.15197491122440374
rmse,layernorm,sst,770,15,0.14099132741724463,0.12375969605351886,0.1546837479720147
rmse,layernorm,sst,780,15,0.14438015056099784,0.12753353126989309,0.15826124982166634
rmse,layernorm,sst,790,15,0.14769193797265323,0.1309812770444564,0.1611191901918716
rmse,layernorm,sst,800,15,0.1508417590417517,0.13449564935490818,0.16420980709871505
rmse,layernorm,sst,810,15,0.15420172528780637,0.13813681972509131,0.1685089897808839
rmse,layernorm,sst,820,15,0.1576347991632116,0.1405312774394036,0.1727638253580484
rmse,layernorm,sst,830,15,0.1610460942246144,0.14324514803504507,0.17618910033579513
rmse,layernorm,sst,840,15,0.16458336140776894,0.14647160205850498,0.17963152475260621
rmse,layernorm,sst,850,15,0.16818679178879103,0.14978890343711035,0.18389995153313643
